Date,Open,High,Low,Close,Volume
2019-07-15,29.5,29.53,29.08,29.22,46462058
2019-07-16,29.17,29.2,28.86,28.99,54920407
2019-07-17,29.1,29.62,29,29.19,84958255
2019-07-18,29.28,29.58,29.18,29.48,49503487
2019-07-19,29.54,29.61,29.38,29.4,44863158
2019-07-22,29.29,29.61,29.28,29.57,31227223
2019-07-23,29.75,30.28,29.7,30.25,64030347
2019-07-24,30.07,30.75,30.04,30.67,53171892
2019-07-25,30.74,30.89,30.21,30.34,43251937
2019-07-26,30.57,30.99,30.42,30.77,46978792
2019-07-29,30.72,30.85,30.49,30.52,39176661
2019-07-30,30.21,30.9,30.15,30.89,37598273
2019-07-31,30.83,31.06,30.59,30.68,60607633
2019-08-01,30.55,31.07,29.36,29.49,76913365
2019-08-02,29.36,29.5,28.91,29.38,57492335
2019-08-05,28.53,28.64,27.71,28.08,96207669
2019-08-06,28.41,28.49,27.69,28.42,65115833
2019-08-07,27.61,27.93,27.12,27.89,75388484
2019-08-08,28.11,28.49,28.07,28.38,53141859
2019-08-09,28.27,28.52,27.97,28.33,53499575
2019-08-12,27.83,27.85,27.46,27.64,55106907
2019-08-13,27.57,28.25,27.38,27.72,70027110
2019-08-14,26.94,27.08,26.28,26.42,106591734
2019-08-15,26.58,26.83,26.21,26.25,70192015
2019-08-16,26.53,27.12,26.44,27.03,70841690
2019-08-19,27.64,27.7,27.14,27.27,44964782
2019-08-20,27.02,27.06,26.7,26.72,47685951
2019-08-21,26.93,27.08,26.79,26.93,47802510
2019-08-22,27.09,27.3,26.96,27.19,49377988
2019-08-23,26.95,27.22,26.26,26.47,81898762
2019-08-26,26.7,26.8,26.49,26.78,41506449
2019-08-27,26.86,26.9,26.28,26.47,52548186
2019-08-28,26.22,27.08,26.21,26.85,45918293
2019-08-29,27,27.45,26.92,27.33,55565173
2019-08-30,27.5,27.69,27.35,27.51,41333693
2019-09-03,27.21,27.23,26.61,27.05,50759057
2019-09-04,27.32,27.58,27.16,27.49,40876721
2019-09-05,27.85,28.43,27.8,28.12,63430766
2019-09-06,28.02,28.09,27.57,27.73,56054063
2019-09-09,28,28.85,27.97,28.63,68629343
2019-09-10,28.89,29.35,28.81,29.35,71066221
2019-09-11,29.37,29.47,28.9,29.46,53982213
2019-09-12,29.22,29.8,28.91,29.67,72943879
2019-09-13,30,30.32,29.87,30.17,79657044
2019-09-16,29.68,30.17,29.64,30.13,43391344
2019-09-17,29.85,30.02,29.59,29.94,48556378
2019-09-18,29.77,30.15,29.55,30,66748930
2019-09-19,30,30.1,29.75,29.82,44107059
2019-09-20,29.97,30.13,29.57,29.59,167795072
2019-09-23,29.31,29.62,29.17,29.52,52237541
2019-09-24,29.6,29.64,28.74,28.94,65060027
2019-09-25,28.78,29.41,28.78,29.25,45957648
2019-09-26,29.21,29.33,29.05,29.13,33248034
2019-09-27,29.41,29.71,29.21,29.35,41350064
2019-09-30,29.49,29.52,29.08,29.17,39235033
2019-10-01,29.44,29.51,28.41,28.44,49797665
2019-10-02,28.2,28.3,27.81,27.84,52800108
2019-10-03,27.76,27.88,27.16,27.81,53873726
2019-10-04,27.85,28.4,27.84,28.37,42852572
2019-10-07,28.33,28.62,28.18,28.31,36830919
2019-10-08,27.87,27.92,27.46,27.63,58455482
2019-10-09,27.83,28.07,27.75,27.89,37764658
2019-10-10,28.04,28.75,28.04,28.45,49165471
2019-10-11,28.99,29.34,28.86,28.91,70586684
2019-10-14,28.74,29.16,28.73,29.14,36400876
2019-10-15,29.34,30.24,29.11,29.73,78988089
2019-10-16,30.37,30.72,30.15,30.17,87476255
2019-10-17,30.3,30.54,30,30.26,55656251
2019-10-18,30.13,30.49,30.1,30.35,48875805
2019-10-21,30.67,31.15,30.63,31.02,61675465
2019-10-22,30.97,31.37,30.75,31.2,58960331
2019-10-23,31.13,31.44,31.09,31.42,48098947
2019-10-24,31.45,31.52,31.2,31.36,39621555
2019-10-25,31.36,31.85,31.34,31.72,43701966
2019-10-28,31.97,32.23,31.74,31.84,58790312
2019-10-29,31.94,32.14,31.81,32.07,48266627
2019-10-30,32.01,32.01,31.53,31.62,45262382
2019-10-31,31.41,31.62,30.82,31.27,49430941
2019-11-01,31.7,31.84,31.37,31.8,41985308
2019-11-04,32.24,32.5,32.1,32.4,54228607
2019-11-05,32.51,33.09,32.5,32.82,68785603
2019-11-06,32.76,33.06,32.67,32.79,47524456
2019-11-07,33.11,33.6,33.01,33.23,68310711
2019-11-08,33.07,33.27,32.93,33.26,38728778
2019-11-11,33.03,33.25,32.97,33.18,27788175
2019-11-12,33.13,33.32,32.99,33.09,37282200
2019-11-13,32.72,32.89,32.48,32.79,48997672
2019-11-14,32.69,32.86,32.49,32.7,35578589
2019-11-15,32.92,32.96,32.7,32.93,36405442
2019-11-18,32.86,33.03,32.75,32.96,31146277
2019-11-19,33.12,33.15,32.82,32.94,33195390
2019-11-20,32.79,32.83,32.42,32.69,43618135
2019-11-21,32.78,33.04,32.63,32.84,42787633
2019-11-22,32.96,33.32,32.94,33.18,38783867
2019-11-25,33.33,33.51,33.26,33.47,50255108
2019-11-26,33.38,33.4,33.12,33.35,50660771
2019-11-27,33.49,33.6,33.31,33.42,32107345
2019-11-29,33.37,33.52,33.24,33.32,19503395
2019-12-02,33.45,33.75,33.34,33.43,47199596
2019-12-03,32.87,32.9,32.55,32.84,58987928
2019-12-04,33.08,33.3,32.85,33.15,46669014
2019-12-05,33.16,33.22,33,33.09,38309479
2019-12-06,33.68,33.8,33.57,33.67,50926187
2019-12-09,33.5,33.7,33.44,33.51,32999442
2019-12-10,33.4,33.63,33.3,33.53,41985786
2019-12-11,33.48,33.76,33.48,33.64,43125177
2019-12-12,33.78,34.81,33.68,34.68,64995465
2019-12-13,34.69,34.96,34.35,34.44,48548741
2019-12-16,34.95,35.09,34.7,34.7,50801114
2019-12-17,34.85,35.27,34.74,35.04,50843457
2019-12-18,35.11,35.27,35.05,35.11,48785478
2019-12-19,35.15,35.23,34.89,34.95,45415054
2019-12-20,35.24,35.24,34.91,34.96,109405592
2019-12-23,35.04,35.19,34.95,35.17,34016757
2019-12-24,35.19,35.28,35.12,35.22,13805366
2019-12-26,35.32,35.56,35.29,35.52,27007296
2019-12-27,35.7,35.72,35.26,35.35,28121039
2019-12-30,35.57,35.65,35.09,35.15,30718166
2019-12-31,35.03,35.26,34.97,35.22,29635696
2020-01-02,35.35,35.66,35.29,35.64,37643855
2020-01-03,34.98,35.15,34.76,34.9,50763659
2020-01-06,34.41,34.9,34.37,34.85,42233299
2020-01-07,34.7,34.92,34.53,34.62,34348581
2020-01-08,34.57,35.19,34.55,34.97,45336656
