Date,Open,High,Low,Close,Adj Close,Volume,Market Cap
2019-09-01,0.06196000,0.06271000,0.06076000,0.06212000,0.06212000,8220163.20000000,8220163.20000000
2019-09-02,0.06212000,0.06363000,0.06108000,0.06301000,0.06301000,9321519.80000000,9321519.80000000
2019-09-03,0.06297000,0.06409000,0.06236000,0.06308000,0.06308000,12561061.90000000,12561061.90000000
2019-09-04,0.06304000,0.06306000,0.06129000,0.06168000,0.06168000,10463344.30000000,10463344.30000000
2019-09-05,0.06176000,0.06202000,0.05988000,0.06026000,0.06026000,16559115.40000000,16559115.40000000
2019-09-06,0.06024000,0.06100000,0.05768000,0.05801000,0.05801000,24204438.40000000,24204438.40000000
2019-09-07,0.05800000,0.06108000,0.05788000,0.06053000,0.06053000,19328421.30000000,19328421.30000000
2019-09-08,0.06050000,0.06178000,0.05990000,0.06105000,0.06105000,18420380.70000000,18420380.70000000
2019-09-09,0.06100000,0.06169000,0.05940000,0.06021000,0.06021000,29062257.20000000,29062257.20000000
2019-09-10,0.06024000,0.06112000,0.05900000,0.05963000,0.05963000,27427095.00000000,27427095.00000000
2019-09-11,0.05962000,0.06032000,0.05812000,0.05859000,0.05859000,17529647.00000000,17529647.00000000
2019-09-12,0.05867000,0.05887000,0.05765000,0.05829000,0.05829000,22001793.60000000,22001793.60000000
2019-09-13,0.05829000,0.05871000,0.05739000,0.05777000,0.05777000,26124575.90000000,26124575.90000000
2019-09-14,0.05779000,0.05943000,0.05709000,0.05868000,0.05868000,37664501.70000000,37664501.70000000
2019-09-15,0.05866000,0.05890000,0.05809000,0.05825000,0.05825000,12937024.40000000,12937024.40000000
2019-09-16,0.05823000,0.05908000,0.05795000,0.05864000,0.05864000,20786334.00000000,20786334.00000000
2019-09-17,0.05864000,0.06670000,0.05804000,0.06347000,0.06347000,71671517.59999999,71671517.59999999
2019-09-18,0.06345000,0.08900000,0.06344000,0.08257000,0.08257000,336833116.50000000,336833116.50000000
2019-09-19,0.08260000,0.08869000,0.07415000,0.08072000,0.08072000,436805966.50000000,436805966.50000000
2019-09-20,0.08072000,0.08081000,0.07042000,0.07200000,0.07200000,259952506.50000000,259952506.50000000
2019-09-21,0.07200000,0.07380000,0.06682000,0.06968000,0.06968000,148101053.19999999,148101053.19999999
2019-09-22,0.06970000,0.06992000,0.06652000,0.06830000,0.06830000,93855480.80000000,93855480.80000000
