Date,Open,High,Low,Close,Adj Close,Volume,Market Cap
2019-09-01,1.08780000,1.10650000,1.06880000,1.08110000,1.08110000,80084.74000000,80084.74000000
2019-09-02,1.08600000,1.10710000,1.06070000,1.09300000,1.09300000,133087.45000000,133087.45000000
2019-09-03,1.09090000,1.11110000,1.06910000,1.08750000,1.08750000,154907.82000000,154907.82000000
2019-09-04,1.08290000,1.08750000,1.04640000,1.06880000,1.06880000,146569.07000000,146569.07000000
2019-09-05,1.06480000,1.07820000,1.03740000,1.04140000,1.04140000,160393.84000000,160393.84000000
2019-09-06,1.04140000,1.06060000,1.01320000,1.01590000,1.01590000,80134.62000000,80134.62000000
2019-09-07,1.01660000,1.07490000,1.00370000,1.05990000,1.05990000,94794.54000000,94794.54000000
2019-09-08,1.05500000,1.08720000,1.04530000,1.07260000,1.07260000,172965.82000000,172965.82000000
2019-09-09,1.07880000,1.08410000,1.03610000,1.06530000,1.06530000,158800.51000000,158800.51000000
2019-09-10,1.06830000,1.09330000,1.05680000,1.06620000,1.06620000,111658.30000000,111658.30000000
2019-09-11,1.06760000,1.08040000,1.02500000,1.03930000,1.03930000,94420.26000000,94420.26000000
2019-09-12,1.04280000,1.05900000,1.02440000,1.05040000,1.05040000,85967.36000000,85967.36000000
2019-09-13,1.05170000,1.05530000,1.01050000,1.03840000,1.03840000,100149.76000000,100149.76000000
2019-09-14,1.03870000,1.05730000,1.03070000,1.05070000,1.05070000,59068.37000000,59068.37000000
2019-09-15,1.04920000,1.05370000,1.04120000,1.04650000,1.04650000,60240.73000000,60240.73000000
2019-09-16,1.04670000,1.06530000,1.03680000,1.05440000,1.05440000,145790.50000000,145790.50000000
2019-09-17,1.05220000,1.12370000,1.04910000,1.10300000,1.10300000,281841.32000000,281841.32000000
2019-09-18,1.10580000,1.20180000,1.10330000,1.17410000,1.17410000,370679.43000000,370679.43000000
2019-09-19,1.17610000,1.17700000,1.08250000,1.14000000,1.14000000,248160.62000000,248160.62000000
2019-09-20,1.14150000,1.14940000,1.10500000,1.13070000,1.13070000,122247.03000000,122247.03000000
2019-09-21,1.13270000,1.16120000,1.10400000,1.11890000,1.11890000,208823.17000000,208823.17000000
2019-09-22,1.11300000,1.11540000,1.06480000,1.06940000,1.06940000,161340.14000000,161340.14000000
2019-09-23,1.07000000,1.07240000,1.00360000,1.01190000,1.01190000,176618.51000000,176618.51000000
2019-09-24,1.01090000,1.02370000,0.70890000,0.79080000,0.79080000,586807.75000000,586807.75000000
